5.579097097441578779e-01 3.000000000000000000e+02
5.579211771352274862e-01 2.999950000000000045e+02
5.579326445262969836e-01 2.999900000000000091e+02
5.579441119173665919e-01 2.999850000000000136e+02
5.579555793084360893e-01 2.999800000000000182e+02
5.579670466995056977e-01 2.999750000000000227e+02
5.579785140905751950e-01 2.999700000000000273e+02
5.579899814816446924e-01 2.999650000000000318e+02
5.580014488727143007e-01 2.999600000000000364e+02
5.580129162637837981e-01 2.999550000000000409e+02
5.580243836548534064e-01 2.999500000000000455e+02
5.580358510459229038e-01 2.999450000000000500e+02
5.580473184369925121e-01 2.999400000000000546e+02
5.580587858280620095e-01 2.999350000000000591e+02
5.580702532191316179e-01 2.999300000000000637e+02
5.580817206102011152e-01 2.999250000000000682e+02
5.580931880012707236e-01 2.999200000000000728e+02
5.581046553923402209e-01 2.999150000000000773e+02
5.581161227834097183e-01 2.999100000000000819e+02
5.581275901744793266e-01 2.999050000000000864e+02
5.581390575655488240e-01 2.999000000000000909e+02
5.581505249566184323e-01 2.998950000000000955e+02
5.581619923476879297e-01 2.998900000000001000e+02
5.581734597387575381e-01 2.998850000000001046e+02
5.581849271298270354e-01 2.998800000000001091e+02
5.581963945208966438e-01 2.998750000000001137e+02
5.582078619119661411e-01 2.998700000000001182e+02
5.582193293030357495e-01 2.998650000000001228e+02
5.582307966941052468e-01 2.998600000000001273e+02
5.582422640851748552e-01 2.998550000000001319e+02
5.582537314762443525e-01 2.998500000000001364e+02
5.582651988673139609e-01 2.998450000000001410e+02
5.582766662583834583e-01 2.998400000000001455e+02
5.582881336494529556e-01 2.998350000000001501e+02
5.582996010405225640e-01 2.998300000000001546e+02
5.583110684315920613e-01 2.998250000000001592e+02
5.583225358226616697e-01 2.998200000000001637e+02
5.583340032137311670e-01 2.998150000000001683e+02
5.583454706048007754e-01 2.998100000000001728e+02
5.583569379958702728e-01 2.998050000000001774e+02
5.583684053869398811e-01 2.998000000000001819e+02
5.583798727780093785e-01 2.997950000000001864e+02
5.583913401690789868e-01 2.997900000000001910e+02
5.584028075601484842e-01 2.997850000000001955e+02
5.584142749512180925e-01 2.997800000000002001e+02
5.584257423422875899e-01 2.997750000000002046e+02
5.584372097333571983e-01 2.997700000000002092e+02
5.584486771244266956e-01 2.997650000000002137e+02
5.584601445154961930e-01 2.997600000000002183e+02
5.584716119065658013e-01 2.997550000000002228e+02
5.584830792976352987e-01 2.997500000000002274e+02
5.584945466887049070e-01 2.997450000000002319e+02
5.585060140797744044e-01 2.997400000000002365e+02
5.585174814708440127e-01 2.997350000000002410e+02
5.585289488619135101e-01 2.997300000000002456e+02
5.585404162529831185e-01 2.997250000000002501e+02
5.585518836440526158e-01 2.997200000000002547e+02
5.585633510351222242e-01 2.997150000000002592e+02
5.585748184261917215e-01 2.997100000000002638e+02
5.585862858172612189e-01 2.997050000000002683e+02
5.585977532083308272e-01 2.997000000000002728e+02
5.586092205994003246e-01 2.996950000000002774e+02
5.586206879904699329e-01 2.996900000000002819e+02
5.586321553815394303e-01 2.996850000000002865e+02
5.586436227726090387e-01 2.996800000000002910e+02
5.586550901636785360e-01 2.996750000000002956e+02
5.586665575547481444e-01 2.996700000000003001e+02
5.586780249458176417e-01 2.996650000000003047e+02
5.586894923368872501e-01 2.996600000000003092e+02
5.587009597279567474e-01 2.996550000000003138e+02
5.587124271190263558e-01 2.996500000000003183e+02
5.587238945100958531e-01 2.996450000000003229e+02
5.587353619011654615e-01 2.996400000000003274e+02
5.587468292922349589e-01 2.996350000000003320e+02
5.587582966833044562e-01 2.996300000000003365e+02
5.587697640743740646e-01 2.996250000000003411e+02
5.587812314654435619e-01 2.996200000000003456e+02
5.587926988565131703e-01 2.996150000000003502e+02
5.588041662475826676e-01 2.996100000000003547e+02
5.588156336386522760e-01 2.996050000000003593e+02
5.588271010297217734e-01 2.996000000000003638e+02
5.588385684207913817e-01 2.995950000000003683e+02
5.588500358118608791e-01 2.995900000000003729e+02
5.588615032029304874e-01 2.995850000000003774e+02
5.588729705939999848e-01 2.995800000000003820e+02
5.588844379850695931e-01 2.995750000000003865e+02
5.588959053761390905e-01 2.995700000000003911e+02
5.589073727672085878e-01 2.995650000000003956e+02
5.589188401582781962e-01 2.995600000000004002e+02
5.589303075493476936e-01 2.995550000000004047e+02
5.589417749404173019e-01 2.995500000000004093e+02
5.589532423314867993e-01 2.995450000000004138e+02
5.589647097225564076e-01 2.995400000000004184e+02
5.589761771136259050e-01 2.995350000000004229e+02
5.589876445046955133e-01 2.995300000000004275e+02
5.589991118957650107e-01 2.995250000000004320e+02
5.590105792868346191e-01 2.995200000000004366e+02
5.590220466779041164e-01 2.995150000000004411e+02
5.590335140689737248e-01 2.995100000000004457e+02
5.590449814600432221e-01 2.995050000000004502e+02
5.590564488511127195e-01 2.995000000000004547e+02
5.590679162421823278e-01 2.994950000000004593e+02
5.590793836332518252e-01 2.994900000000004638e+02
5.590908510243214335e-01 2.994850000000004684e+02
5.591023184153909309e-01 2.994800000000004729e+02
5.591137858064605393e-01 2.994750000000004775e+02
5.591252531975300366e-01 2.994700000000004820e+02
5.591367205885996450e-01 2.994650000000004866e+02
5.591481879796691423e-01 2.994600000000004911e+02
5.591596553707387507e-01 2.994550000000004957e+02
5.591711227618082480e-01 2.994500000000005002e+02
5.591825901528778564e-01 2.994450000000005048e+02
5.591940575439473538e-01 2.994400000000005093e+02
5.592055249350169621e-01 2.994350000000005139e+02
5.592169923260864595e-01 2.994300000000005184e+02
5.592284597171559568e-01 2.994250000000005230e+02
5.592399271082255652e-01 2.994200000000005275e+02
5.592513944992950625e-01 2.994150000000005321e+02
5.592628618903646709e-01 2.994100000000005366e+02
5.592743292814341682e-01 2.994050000000005411e+02
5.592857966725037766e-01 2.994000000000005457e+02
5.592972640635732740e-01 2.993950000000005502e+02
5.593087314546428823e-01 2.993900000000005548e+02
5.593201988457123797e-01 2.993850000000005593e+02
5.593316662367819880e-01 2.993800000000005639e+02
5.593431336278514854e-01 2.993750000000005684e+02
5.593546010189209827e-01 2.993700000000005730e+02
5.593660684099905911e-01 2.993650000000005775e+02
5.593775358010600884e-01 2.993600000000005821e+02
5.593890031921296968e-01 2.993550000000005866e+02
5.594004705831991942e-01 2.993500000000005912e+02
5.594119379742688025e-01 2.993450000000005957e+02
5.594234053653382999e-01 2.993400000000006003e+02
5.594348727564079082e-01 2.993350000000006048e+02
5.594463401474774056e-01 2.993300000000006094e+02
5.594578075385470139e-01 2.993250000000006139e+02
5.594692749296165113e-01 2.993200000000006185e+02
5.594807423206861197e-01 2.993150000000006230e+02
5.594922097117556170e-01 2.993100000000006276e+02
5.595036771028252254e-01 2.993050000000006321e+02
5.595151444938947227e-01 2.993000000000006366e+02
5.595266118849642201e-01 2.992950000000006412e+02
5.595380792760338284e-01 2.992900000000006457e+02
5.595495466671033258e-01 2.992850000000006503e+02
5.595610140581729341e-01 2.992800000000006548e+02
5.595724814492424315e-01 2.992750000000006594e+02
5.595839488403120399e-01 2.992700000000006639e+02
5.595954162313815372e-01 2.992650000000006685e+02
5.596068836224511456e-01 2.992600000000006730e+02
5.596183510135206429e-01 2.992550000000006776e+02
5.596298184045902513e-01 2.992500000000006821e+02
5.596412857956597486e-01 2.992450000000006867e+02
5.596527531867293570e-01 2.992400000000006912e+02
5.596642205777988544e-01 2.992350000000006958e+02
5.596756879688684627e-01 2.992300000000007003e+02
5.596871553599379601e-01 2.992250000000007049e+02
5.596986227510074574e-01 2.992200000000007094e+02
5.597100901420770658e-01 2.992150000000007140e+02
5.597215575331465631e-01 2.992100000000007185e+02
