9.026973617021270824e-02 5.000000000000000000e+02
1.010427361702127130e-01 4.950000000000000000e+02
1.121417361702127108e-01 4.900000000000000000e+02
1.235037361702127079e-01 4.850000000000000000e+02
1.350687361702126998e-01 4.800000000000000000e+02
1.467797361702126990e-01 4.750000000000000000e+02
1.585987361702127230e-01 4.700000000000000000e+02
1.704897361702127079e-01 4.650000000000000000e+02
1.824207361702127050e-01 4.600000000000000000e+02
1.943777361702127005e-01 4.550000000000000000e+02
2.063467361702127079e-01 4.500000000000000000e+02
2.183187361702127183e-01 4.450000000000000000e+02
2.302857361702127237e-01 4.400000000000000000e+02
2.422417361702127181e-01 4.350000000000000000e+02
2.541807361702126955e-01 4.300000000000000000e+02
2.661027361702126837e-01 4.250000000000000000e+02
2.780047361702127073e-01 4.200000000000000000e+02
2.898867361702127110e-01 4.150000000000000000e+02
3.017497361702127234e-01 4.100000000000000000e+02
3.135967361702127199e-01 4.050000000000000000e+02
3.254277361702127003e-01 4.000000000000000000e+02
3.372427361702127202e-01 3.950000000000000000e+02
3.490417361702127241e-01 3.900000000000000000e+02
3.608237361702126833e-01 3.850000000000000000e+02
3.725907361702127107e-01 3.800000000000000000e+02
3.843457361702127262e-01 3.750000000000000000e+02
3.960917361702127049e-01 3.700000000000000000e+02
4.078257361702127270e-01 3.650000000000000000e+02
4.195487361702127105e-01 3.600000000000000000e+02
4.312587361702127087e-01 3.550000000000000000e+02
4.429597361702127256e-01 3.500000000000000000e+02
4.546557361702127098e-01 3.450000000000000000e+02
4.663487361702127187e-01 3.400000000000000000e+02
4.780307361702126889e-01 3.350000000000000000e+02
4.896947361702126966e-01 3.300000000000000000e+02
5.013327361702126783e-01 3.250000000000000000e+02
5.129497361702126668e-01 3.200000000000000000e+02
5.245497361702127215e-01 3.150000000000000000e+02
5.361307361702126739e-01 3.100000000000000000e+02
5.476907361702126886e-01 3.050000000000000000e+02
5.592277361702127081e-01 3.000000000000000000e+02
5.707397361702126748e-01 2.950000000000000000e+02
5.822257361702126710e-01 2.900000000000000000e+02
5.936857361702126967e-01 2.850000000000000000e+02
6.051167361702126657e-01 2.800000000000000000e+02
6.165187361702126889e-01 2.750000000000000000e+02
6.207297361702127647e-01 2.731499999999999773e+02
6.278907361702127377e-01 2.700000000000000000e+02
6.392297361702127256e-01 2.650000000000000000e+02
6.505377361702127104e-01 2.600000000000000000e+02
6.618117361702127166e-01 2.550000000000000000e+02
6.730507361702127156e-01 2.500000000000000000e+02
6.842557361702127361e-01 2.450000000000000000e+02
6.954227361702126631e-01 2.400000000000000000e+02
7.065527361702127473e-01 2.350000000000000000e+02
7.176427361702126806e-01 2.300000000000000000e+02
7.286937361702127136e-01 2.250000000000000000e+02
7.397037361702126779e-01 2.200000000000000000e+02
7.506707361702127379e-01 2.150000000000000000e+02
7.615957361702127004e-01 2.100000000000000000e+02
7.724747361702126724e-01 2.050000000000000000e+02
7.833087361702126827e-01 2.000000000000000000e+02
7.940937361702127273e-01 1.950000000000000000e+02
8.048307361702127238e-01 1.900000000000000000e+02
8.155167361702126971e-01 1.850000000000000000e+02
8.261487361702126719e-01 1.800000000000000000e+02
8.367267361702127593e-01 1.750000000000000000e+02
8.472477361702127618e-01 1.700000000000000000e+02
8.577087361702127044e-01 1.650000000000000000e+02
8.681067361702127227e-01 1.600000000000000000e+02
8.784397361702127593e-01 1.550000000000000000e+02
8.887027361702126704e-01 1.500000000000000000e+02
8.988927361702127028e-01 1.450000000000000000e+02
9.090047361702127127e-01 1.400000000000000000e+02
9.190347361702126960e-01 1.350000000000000000e+02
9.289787361702127599e-01 1.300000000000000000e+02
9.388307361702127318e-01 1.250000000000000000e+02
9.485887361702126652e-01 1.200000000000000000e+02
9.582457361702126919e-01 1.150000000000000000e+02
9.677977361702126968e-01 1.100000000000000000e+02
9.772387361702127295e-01 1.050000000000000000e+02
9.865627361702127285e-01 1.000000000000000000e+02
9.957627361702127144e-01 9.500000000000000000e+01
1.004832736170212737e+00 9.000000000000000000e+01
1.013769736170212710e+00 8.500000000000000000e+01
1.022572736170212604e+00 8.000000000000000000e+01
1.027182736170212607e+00 7.734999999999999432e+01
1.031239736170212806e+00 7.500000000000000000e+01
1.039771736170212790e+00 7.000000000000000000e+01
1.048172736170212671e+00 6.500000000000000000e+01
1.056450736170212679e+00 6.000000000000000000e+01
1.059729736170212711e+00 5.800000000000000000e+01
1.062991736170212809e+00 5.600000000000000000e+01
1.066238736170212809e+00 5.400000000000000000e+01
1.069469736170212792e+00 5.200000000000000000e+01
1.072687736170212736e+00 5.000000000000000000e+01
1.075891736170212720e+00 4.800000000000000000e+01
1.079080736170212607e+00 4.600000000000000000e+01
1.082257736170212814e+00 4.400000000000000000e+01
1.085430736170212684e+00 4.200000000000000000e+01
1.088612736170212703e+00 4.000000000000000000e+01
1.090215736170212724e+00 3.900000000000000000e+01
1.091832736170212703e+00 3.800000000000000000e+01
1.093466736170212616e+00 3.700000000000000000e+01
1.095122736170212718e+00 3.600000000000000000e+01
1.096804736170212680e+00 3.500000000000000000e+01
1.098518736170212673e+00 3.400000000000000000e+01
1.100269736170212731e+00 3.300000000000000000e+01
1.102064736170212722e+00 3.200000000000000000e+01
1.103912736170212794e+00 3.100000000000000000e+01
1.105832736170212716e+00 3.000000000000000000e+01
1.107849736170212651e+00 2.900000000000000000e+01
1.110009736170212813e+00 2.800000000000000000e+01
1.112398736170212787e+00 2.700000000000000000e+01
1.115246736170212749e+00 2.600000000000000000e+01
1.119036736170212709e+00 2.500000000000000000e+01
1.125511736170212718e+00 2.400000000000000000e+01
1.140405736170212680e+00 2.300000000000000000e+01
1.162385736170212791e+00 2.200000000000000000e+01
1.181136736170212753e+00 2.100000000000000000e+01
1.197336736170212745e+00 2.000000000000000000e+01
1.205068736170212818e+00 1.950000000000000000e+01
1.212698736170212621e+00 1.900000000000000000e+01
1.220288736170212607e+00 1.850000000000000000e+01
1.227888736170212658e+00 1.800000000000000000e+01
1.235548736170212658e+00 1.750000000000000000e+01
1.243308736170212647e+00 1.700000000000000000e+01
1.251198736170212600e+00 1.650000000000000000e+01
1.259258736170212778e+00 1.600000000000000000e+01
1.267528736170212778e+00 1.550000000000000000e+01
1.276038736170212795e+00 1.500000000000000000e+01
1.284848736170212780e+00 1.450000000000000000e+01
1.293978736170212640e+00 1.400000000000000000e+01
1.303488736170212769e+00 1.350000000000000000e+01
1.313398736170212633e+00 1.300000000000000000e+01
1.323748736170212714e+00 1.250000000000000000e+01
1.334578736170212609e+00 1.200000000000000000e+01
1.345908736170212672e+00 1.150000000000000000e+01
1.357788736170212784e+00 1.100000000000000000e+01
1.370238736170212634e+00 1.050000000000000000e+01
1.383318736170212615e+00 1.000000000000000000e+01
1.397098736170212741e+00 9.500000000000000000e+00
1.411658736170212647e+00 9.000000000000000000e+00
1.427058736170212727e+00 8.500000000000000000e+00
1.443328736170212734e+00 8.000000000000000000e+00
1.460448736170212758e+00 7.500000000000000000e+00
1.478268736170212705e+00 7.000000000000000000e+00
1.496568736170212688e+00 6.500000000000000000e+00
1.514998736170212634e+00 6.000000000000000000e+00
1.522318736170212627e+00 5.799999999999999822e+00
1.529588736170212737e+00 5.599999999999999645e+00
1.536798736170212676e+00 5.400000000000000355e+00
1.543948736170212666e+00 5.200000000000000178e+00
1.551038736170212706e+00 5.000000000000000000e+00
1.558038736170212601e+00 4.799999999999999822e+00
1.564918736170212821e+00 4.599999999999999645e+00
1.571608736170212683e+00 4.400000000000000355e+00
1.578068736170212816e+00 4.200000000000000178e+00
1.584238736170212603e+00 4.000000000000000000e+00
1.587228736170212651e+00 3.899999999999999911e+00
1.590158736170212750e+00 3.799999999999999822e+00
1.593028736170212678e+00 3.700000000000000178e+00
1.595848736170212723e+00 3.600000000000000089e+00
1.598608736170212818e+00 3.500000000000000000e+00
1.601318736170212809e+00 3.399999999999999911e+00
